s1,s2,s3,action,reward,ns1,ns2,ns3,done
0.881621,-0.47195804,-2.6410363,0.050945881140900706,-0.93909234,0.8015708,-0.5978999,-2.9873629,0.0
0.8015708,-0.5978999,-2.9873629,-0.09739606219345331,-1.3031685,0.687033,-0.7266262,-3.4503973,0.0
0.687033,-0.7266262,-3.4503973,0.580389782570613,-1.852478,0.5328648,-0.8462004,-3.9083085,0.0
0.5328648,-0.8462004,-3.9083085,0.22989819590261495,-2.5452456,0.3302409,-0.9438967,-4.508474,0.0
0.3302409,-0.9438967,-4.508474,0.5757692213436414,-3.5563076,0.07997174,-0.99679714,-5.130031,0.0
0.07997174,-0.99679714,-5.130031,0.4514190958534554,-4.854229,-0.20888883,-0.97793937,-5.809916,0.0
-0.20888883,-0.97793937,-5.809916,0.8767862420546186,-6.549079,-0.5064228,-0.8622853,-6.411853,0.0
-0.5064228,-0.8622853,-6.411853,0.5712140351315043,-8.529191,-0.7705321,-0.6374013,-6.9728847,0.0
-0.7705321,-0.6374013,-6.9728847,0.07896994574906913,-10.86693,-0.94949734,-0.31377515,-7.4390903,0.0
-0.94949734,-0.31377515,-7.4390903,0.7271872451375461,-13.500625,-0.99825406,0.05906639,-7.5653434,0.0
-0.99825406,0.05906639,-7.5653434,-0.20207213925828782,-15.225239,-0.90616566,0.42292294,-7.5513544,0.0
-0.90616566,0.42292294,-7.5513544,-1.0333150961095958,-13.019978,-0.69229877,0.72161096,-7.389159,0.0
-0.69229877,0.72161096,-7.389159,-1.9943271194643382,-10.918347,-0.39614528,0.91818786,-7.1471004,0.0
-0.39614528,0.91818786,-7.1471004,0.23985658858337278,-9.021086,-0.08608412,0.9962879,-6.422481,0.0
-0.08608412,0.9962879,-6.422481,0.362620906434564,-6.870564,0.19362213,0.9810762,-5.620872,0.0
0.19362213,0.9810762,-5.620872,1.8881958591028574,-5.0562057,0.41227028,0.9110616,-4.6018353,0.0
0.41227028,0.9110616,-4.6018353,-0.5540866636228978,-3.430972,0.5851193,0.81094724,-4.0016522,0.0
0.5851193,0.81094724,-4.0016522,-0.423467028686753,-2.4959805,0.71587414,0.6982293,-3.4569619,0.0
0.71587414,0.6982293,-3.4569619,-1.192801674631239,-1.7938882,0.81543815,0.5788442,-3.11221,0.0
0.81543815,0.5788442,-3.11221,-1.7178628190507124,-1.3526086,0.89133143,0.4533523,-2.9357562,0.0
0.89133143,0.4533523,-2.9357562,1.0912179714469623,-1.0844489,0.93974257,0.34188288,-2.4320593,0.0
0.93974257,0.34188288,-2.4320593,-1.0012757426427,-0.7142389,0.97306395,0.23053539,-2.3258386,0.0
0.97306395,0.23053539,-2.3258386,0.43561944412015174,-0.595258,0.9917875,0.12789688,-2.087594,0.0
0.9917875,0.12789688,-2.087594,0.7510921421819261,-0.45281667,0.9994119,0.034291036,-1.8790077,0.0
0.9994119,0.034291036,-1.8790077,-0.11505325083340923,-0.35425657,0.99824643,-0.059194986,-1.8705474,0.0
0.99824643,-0.059194986,-1.8705474,1.5054084521087665,-0.35566914,0.9896949,-0.14319232,-1.6891323,0.0
0.9896949,-0.14319232,-1.6891323,-0.22482063608108493,-0.30601308,0.9724681,-0.23303623,-1.8302497,0.0
0.9724681,-0.23303623,-1.8302497,-0.8603655078329395,-0.39104006,0.9421184,-0.33528036,-2.1340816,0.0
0.9421184,-0.33528036,-2.1340816,1.5840620918464894,-0.57483727,0.9007516,-0.4343346,-2.1479325,0.0
0.9007516,-0.4343346,-2.1479325,1.4462571369998258,-0.6653231,0.8461182,-0.5329953,-2.256745,0.0
0.8461182,-0.5329953,-2.256745,-1.343840211694348,-0.82709336,0.7615856,-0.6480643,-2.8580675,0.0
0.7615856,-0.6480643,-2.8580675,-1.8961559265843162,-1.317532,0.63215345,-0.7748432,-3.628539,0.0
0.63215345,-0.7748432,-3.628539,-1.6400577746015172,-2.1051433,0.44533226,-0.8953654,-4.4556804,0.0
0.44533226,-0.8953654,-4.4556804,-0.8538104057847318,-3.2164755,0.19747499,-0.98030794,-5.2552757,0.0
0.19747499,-0.98030794,-5.2552757,1.8890392069668427,-4.6477857,-0.08646792,-0.9962546,-5.707151,0.0
-0.08646792,-0.9962546,-5.707151,0.23406461264330014,-6.004095,-0.39634985,-0.9180996,-6.4192324,0.0
-0.39634985,-0.9180996,-6.4192324,-0.5069530718829247,-8.034717,-0.69378406,-0.7201831,-7.18385,0.0
-0.69378406,-0.7201831,-7.18385,1.5548643784509855,-10.627217,-0.9091623,-0.416442,-7.4907575,0.0
-0.9091623,-0.416442,-7.4907575,-0.18745467408600147,-12.966473,-0.9992793,-0.037958838,-7.8312073,0.0
-0.9992793,-0.037958838,-7.8312073,-0.7390454863959155,-15.765813,-0.9356999,0.35279706,-7.9705334,0.0
-0.9356999,0.35279706,-7.9705334,1.7648781149826296,-14.090204,-0.74342537,0.6688189,-7.4412036,0.0
-0.74342537,0.6688189,-7.4412036,1.398070664770712,-11.34226,-0.48090228,0.8767742,-6.729879,0.0
-0.48090228,0.8767742,-6.729879,1.3746735016777638,-8.826189,-0.2068739,0.9783676,-5.866097,0.0
-0.2068739,0.9783676,-5.866097,0.04913897220085239,-6.6065755,0.04785061,0.9988545,-5.1249504,0.0
0.04785061,0.9988545,-5.1249504,1.1577535952618199,-4.9471602,0.25512427,0.9669083,-4.2021465,0.0
0.25512427,0.9669083,-4.2021465,-1.2825865629417925,-3.4909453,0.42724538,0.9041357,-3.6693535,0.0
0.42724538,0.9041357,-3.6693535,0.29289183022497456,-2.6219382,0.55537164,0.8316023,-2.9473178,0.0
0.55537164,0.8316023,-2.9473178,1.9353836913901827,-1.8367115,0.63690364,0.7709434,-2.0333087,0.0
0.63690364,0.7709434,-2.0333087,-0.8361662779281533,-1.1890988,0.6957773,0.7182576,-1.5805261,0.0
0.6957773,0.7182576,-1.5805261,1.1774093169907007,-0.8932659,0.7261892,0.6874949,-0.8652215,0.0
0.7261892,0.6874949,-0.8652215,-0.03808637116773106,-0.64947736,0.7382878,0.67448586,-0.35531327,0.0
0.7382878,0.67448586,-0.35531327,-1.8407772671116507,-0.56401,0.7425078,0.6698374,-0.12556548,0.0
0.7425078,0.6698374,-0.12556548,1.0520775912626696,-0.5414245,0.7243391,0.6894439,0.5346242,0.0
0.7243391,0.6894439,0.5346242,-1.3257234224315488,-0.60903627,0.69429,0.7196953,0.8528486,0.0
0.69429,0.7196953,0.8528486,0.5258942685310006,-0.7184044,0.63950765,0.7687847,1.4715042,0.0
0.63950765,0.7687847,1.4715042,-1.6573432238121084,-0.9883006,0.5678431,0.8231368,1.7994913,0.0
0.5678431,0.8231368,1.7994913,1.7874695899838593,-1.2619331,0.45256075,0.8917336,2.6849644,0.0
0.45256075,0.8917336,2.6849644,-0.8331044512785564,-1.9341539,0.30333915,0.95288265,3.2287989,0.0
0.30333915,0.95288265,3.2287989,-1.0941412332904203,-2.6378734,0.11894571,0.9929008,3.7793396,0.0
0.11894571,0.9929008,3.7793396,-1.4834543837346628,-3.5375922,-0.09570018,0.9954102,4.301497,0.0
-0.09570018,0.9954102,4.301497,1.7840087733561911,-4.63117,-0.35379896,0.9353215,5.315656,0.0
-0.35379896,0.9353215,5.315656,0.8476149697652207,-6.5606084,-0.6200796,0.7845389,6.1442895,0.0
-0.6200796,0.7845389,6.1442895,0.9666435548723546,-8.792153,-0.84827995,0.52954805,6.8776903,0.0
-0.84827995,0.52954805,6.8776903,-0.0023817544790216694,-11.404863,-0.98117477,0.19312194,7.2744937,0.0
-0.98117477,0.19312194,7.2744937,-0.1010888589180663,-13.978117,-0.98457545,-0.17496046,7.404172,0.0
-0.98457545,-0.17496046,7.404172,-1.5599150280340934,-14.280147,-0.8639102,-0.5036459,7.0389643,0.0
-0.8639102,-0.5036459,7.0389643,0.23936438233596702,-11.786599,-0.65041125,-0.7595822,6.6971345,0.0
-0.65041125,-0.7595822,6.6971345,-1.0123340195648383,-9.679672,-0.39800933,-0.91738135,5.975598,0.0
-0.39800933,-0.91738135,5.975598,1.9085813312016233,-7.495383,-0.13028201,-0.99147695,5.573849,0.0
-0.13028201,-0.99147695,5.573849,1.1863237600605894,-6.003118,0.11947004,-0.9928378,5.0081897,0.0
0.11947004,-0.9928378,5.0081897,-0.34803175922844964,-4.6138353,0.32434946,-0.94593734,4.2113566,0.0
0.32434946,-0.94593734,4.2113566,-1.3946349652338679,-3.3142693,0.47499588,-0.879988,3.2927086,0.0
0.47499588,-0.879988,3.2927086,1.141326764555136,-2.2429209,0.5933024,-0.8049796,2.8039165,0.0
0.5933024,-0.8049796,2.8039165,-1.511784931674736,-1.6639047,0.6697157,-0.7426176,1.9734141,0.0
0.6697157,-0.7426176,1.9734141,-1.242664986011718,-1.0915,0.71409357,-0.7000503,1.230051,0.0
0.71409357,-0.7000503,1.230051,-1.1539179290230903,-0.7539846,0.7324576,-0.6808127,0.5319257,0.0
0.7324576,-0.6808127,0.5319257,0.2275625530923775,-0.58915496,0.7343423,-0.6787793,0.05545055,0.0
0.7343423,-0.6787793,0.05545055,1.1482266159614651,-0.55828977,0.7247195,-0.689044,-0.28139997,0.0
0.7247195,-0.689044,-0.28139997,-0.7427404851012311,-0.5863273,0.6926434,-0.72128016,-0.909594,0.0
0.6926434,-0.72128016,-0.909594,-1.6613207428988424,-0.7345661,0.6289174,-0.77747214,-1.6997522,0.0
0.6289174,-0.77747214,-1.6997522,-0.14184614590232325,-1.082169,0.5353763,-0.8446136,-2.3041334,0.0
0.5353763,-0.8446136,-2.3041334,0.9924409646397421,-1.5436082,0.41279164,-0.9108255,-2.7887273,0.0
0.41279164,-0.9108255,-2.7887273,-1.1133446276504468,-2.0906045,0.24117313,-0.9704821,-3.638848,0.0
0.24117313,-0.9704821,-3.638848,-1.120301807842503,-3.0868945,0.016835934,-0.99985826,-4.534755,0.0
0.016835934,-0.99985826,-4.534755,1.7889081093868433,-4.474391,-0.23184983,-0.9727516,-5.0163126,0.0
-0.23184983,-0.9727516,-5.0163126,1.8166149084767116,-5.7768526,-0.4861233,-0.8738902,-5.473384,0.0
-0.4861233,-0.8738902,-5.473384,1.9618629282463056,-7.3195734,-0.71691996,-0.6971555,-5.8345222,0.0
-0.71691996,-0.6971555,-5.8345222,1.2306384062991205,-9.023388,-0.8948138,-0.44643962,-6.172793,0.0
-0.8948138,-0.44643962,-6.172793,-1.2472633233282178,-10.987917,-0.9918132,-0.12769723,-6.694712,0.0
-0.9918132,-0.12769723,-6.694712,-1.1520739168029546,-13.564703,-0.9758717,0.21834475,-6.9632964,0.0
-0.9758717,0.21834475,-6.9632964,-0.6390990339104321,-13.384172,-0.84464854,0.5353213,-6.8954024,0.0
-0.84464854,0.5353213,-6.8954024,-0.7274698746660366,-11.394593,-0.62548786,0.7802339,-6.603032,0.0
-0.62548786,0.7802339,-6.603032,1.8261109963120363,-9.410338,-0.3788558,0.9254557,-5.74394,0.0
-0.3788558,0.9254557,-5.74394,1.1562959315267745,-7.1396976,-0.1442346,0.9895435,-4.876404,0.0
-0.1442346,0.9895435,-4.876404,0.8960351686462156,-5.3217974,0.0552245,0.99847394,-3.999841,0.0
0.0552245,0.99847394,-3.999841,-1.2561471037674727,-3.8983233,0.22527276,0.97429574,-3.4394076,0.0
0.22527276,0.97429574,-3.4394076,1.6381022374493184,-2.9908252,0.34324676,0.9392453,-2.4629705,0.0
0.34324676,0.9392453,-2.4629705,1.3114815180246953,-2.097779,0.4154725,0.90960574,-1.5618142,0.0
0.4154725,0.90960574,-1.5618142,-1.3454326346883052,-1.5506638,0.46402484,0.8858222,-1.0814248,0.0
0.46402484,0.8858222,-1.0814248,1.48468132784389,-1.3034683,0.47261104,0.8812711,-0.19435598,0.0
0.47261104,0.8812711,-0.19435598,-0.9110098545181149,-1.1678668,0.4580088,0.88894767,0.3299459,0.0
0.4580088,0.88894767,0.3299459,-1.6765210166715758,-1.2128149,0.42457736,0.90539163,0.74517846,0.0
0.42457736,0.90539163,0.74517846,0.6272892260568401,-1.3380288,0.35468698,0.9349851,1.5183156,0.0
0.35468698,0.9349851,1.5183156,0.6152186375373225,-1.6906952,0.24448389,0.96965337,2.3118372,0.0
0.24448389,0.96965337,2.3118372,-1.6202719617375276,-2.2895546,0.10698045,0.99426115,2.7960365,0.0
0.10698045,0.99426115,2.7960365,-0.7245927642536705,-2.9244635,-0.06442195,0.9979228,3.4330435,0.0
-0.06442195,0.9979228,3.4330435,1.9712578490221544,-3.8565493,-0.28434706,0.9587214,4.4771743,0.0
-0.28434706,0.9587214,4.4771743,0.7137066680349475,-5.4613514,-0.52565837,0.8506957,5.3032713,0.0
-0.52565837,0.8506957,5.3032713,0.9203006664133166,-7.325903,-0.75618017,0.65436345,6.079338,0.0
-0.75618017,0.65436345,6.079338,-1.1483308575827773,-9.593562,-0.92359287,0.38337478,6.397861,0.0
-0.92359287,0.38337478,6.397861,-1.6848717159843427,-11.648403,-0.99742246,0.07175273,6.4326615,0.0
-0.99742246,0.07175273,6.4326615,-0.8923932410362494,-13.562248,-0.969939,-0.24334827,6.352617,0.0
-0.969939,-0.24334827,6.352617,-1.0044064592272322,-12.422103,-0.85419863,-0.5199468,6.019445,0.0
-0.85419863,-0.5199468,6.019445,-1.0618235970077876,-10.357507,-0.6820024,-0.73134995,5.470211,0.0
-0.6820024,-0.73134995,5.470211,-1.2289827124518418,-8.382235,-0.4913417,-0.8709669,4.7373514,0.0
-0.4913417,-0.8709669,4.7373514,0.2990227626216173,-6.5891705,-0.3023724,-0.95318985,4.1289797,0.0
-0.3023724,-0.95318985,4.1289797,-0.687586096632713,-5.232117,-0.14116006,-0.9899868,3.3109493,0.0
-0.14116006,-0.9899868,3.3109493,1.2813800601901217,-4.030295,-0.003599797,-0.9999935,2.7606661,0.0
-0.003599797,-0.9999935,2.7606661,-1.264210328610464,-3.2424493,0.08734074,-0.9961785,1.8210394,0.0
0.08734074,-0.9961785,1.8210394,-0.14149171652582204,-2.5319483,0.13962853,-0.990204,1.0526818,0.0
0.13962853,-0.990204,1.0526818,-1.94536865429568,-2.1615295,0.14053072,-0.9900763,0.018223567,0.0
0.14053072,-0.9900763,0.018223567,-0.07327071017923181,-2.0443635,0.1040426,-0.9945728,-0.73532426,0.0
0.1040426,-0.9945728,-0.73532426,-1.7766471164941025,-2.2080398,0.01684288,-0.99985814,-1.747751,0.0
0.01684288,-0.99985814,-1.747751,1.9108940474905745,-2.7238836,-0.09356977,-0.99561274,-2.2110105,0.0
-0.09356977,-0.99561274,-2.2110105,1.1623685146016514,-3.2607787,-0.23077595,-0.9730069,-2.7833648,0.0
-0.23077595,-0.9730069,-2.7833648,-0.039554093454178485,-4.027944,-0.39753395,-0.91758746,-3.519053,0.0
-0.39753395,-0.91758746,-3.519053,-1.653650567282599,-5.1600194,-0.5904306,-0.8070884,-4.4552913,0.0
-0.5904306,-0.8070884,-4.4552913,0.3697817631616571,-6.835614,-0.77191585,-0.6357247,-5.0051403,0.0
-0.77191585,-0.6357247,-5.0051403,1.03505500280751,-8.521685,-0.91202027,-0.41014516,-5.3266754,0.0
-0.91202027,-0.41014516,-5.3266754,-1.2371309879810188,-10.231727,-0.99135053,-0.13124083,-5.8198543,0.0
-0.99135053,-0.13124083,-5.8198543,0.2728333631499633,-12.447077,-0.9868667,0.16153654,-5.87736,0.0
-0.9868667,0.16153654,-5.87736,1.256843593531472,-12.332413,-0.9044825,0.42651072,-5.567681,0.0
-0.9044825,0.42651072,-5.567681,1.0729911105852654,-10.39625,-0.7680704,0.6403654,-5.086849,0.0
-0.7680704,0.6403654,-5.086849,1.2119680714686116,-8.575015,-0.6088288,0.79330164,-4.42478,0.0
-0.6088288,0.79330164,-4.42478,1.5172936994788793,-6.9124846,-0.45686966,0.88953364,-3.6022096,0.0
-0.45686966,0.88953364,-3.6022096,1.750728408637881,-5.483783,-0.33428872,0.9424707,-2.67245,0.0
-0.33428872,0.9424707,-2.67245,-0.37791537918585627,-4.368735,-0.2374464,0.9714006,-2.0222843,0.0
-0.2374464,0.9714006,-2.0222843,0.27507641009150907,-3.687067,-0.17618808,0.9843565,-1.2524723,0.0
-0.17618808,0.9843565,-1.2524723,1.1626381041824434,-3.213406,-0.15943879,0.98720783,-0.33980918,0.0
-0.15943879,0.98720783,-0.33980918,0.7885592557831327,-3.0082476,-0.1849944,0.98273957,0.51888055,0.0
-0.1849944,0.98273957,0.51888055,1.9820809130575152,-3.117418,-0.260682,0.9654247,1.5532473,0.0
-0.260682,0.9654247,1.5532473,-1.9452893955814234,-3.6105235,-0.3550847,0.9348341,1.9855225,0.0
-0.3550847,0.9348341,1.9855225,-0.5794671387368373,-4.134152,-0.4732629,0.88092124,2.599728,0.0
-0.4732629,0.88092124,2.599728,-0.8758882949191902,-4.935844,-0.60474277,0.7964209,3.1290357,0.0
-0.60474277,0.7964209,3.1290357,-0.9507365993378616,-5.9094524,-0.737006,0.67588615,3.583741,0.0
-0.737006,0.67588615,3.583741,-1.109880870004457,-7.042798,-0.85463035,0.51923686,3.9241734,0.0
-0.85463035,0.51923686,3.9241734,0.8364953632609162,-8.277934,-0.9479683,0.31836477,4.4390755,0.0
-0.9479683,0.31836477,4.4390755,-1.6609621068987126,-9.912104,-0.9947444,0.10238902,4.4287047,0.0
-0.9947444,0.10238902,4.4287047,0.9664353357733533,-11.197943,-0.9915678,-0.12958884,4.6504617,0.0
-0.9915678,-0.12958884,4.6504617,0.7737033680650938,-11.233243,-0.93468636,-0.3554735,4.6693254,0.0
-0.93468636,-0.3554735,4.6693254,-0.9967834699964144,-9.899493,-0.8386041,-0.5447414,4.253203,0.0
-0.8386041,-0.5447414,4.253203,-0.988664867339355,-8.391803,-0.724217,-0.68957216,3.696347,0.0
-0.724217,-0.68957216,3.696347,0.5154423413780087,-7.0342703,-0.6028545,-0.79785115,3.2564843,0.0
-0.6028545,-0.79785115,3.2564843,1.0486844219347113,-5.980518,-0.48494834,-0.87454283,2.8153987,0.0
-0.48494834,-0.87454283,2.8153987,1.505942452349462,-5.109261,-0.37744433,-0.92603225,2.385383,0.0
-0.37744433,-0.92603225,2.385383,1.408558255417903,-4.4040923,-0.287799,-0.95769083,1.9021424,0.0
-0.287799,-0.95769083,1.9021424,1.8595319766554126,-3.8350136,-0.21704629,-0.9761613,1.4628041,0.0
-0.21704629,-0.9761613,1.4628041,0.32553958134604466,-3.4166963,-0.17884451,-0.98387736,0.7795141,0.0
-0.17884451,-0.98387736,0.7795141,1.6346222453614385,-3.1280653,-0.16471784,-0.9863407,0.2867994,0.0
-0.16471784,-0.9863407,0.2867994,1.2340530930416431,-3.0243757,-0.17791216,-0.9840464,-0.2678482,1.0
0.87517715,0.48380265,0.05370407,1.5786704972560544,-0.25780007,0.8589082,0.51212955,0.6533566,0.0
0.8589082,0.51212955,0.6533566,-1.9534935948585335,-0.33558443,0.83925545,0.5437373,0.74442977,0.0
0.83925545,0.5437373,0.74442977,1.8636119674632439,-0.38938206,0.7982136,0.6023745,1.4317745,0.0
0.7982136,0.6023745,1.4317745,-0.10587934861408677,-0.62293583,0.7385655,0.67418176,1.8676735,0.0
0.7385655,0.67418176,1.8676735,1.1927319582993716,-0.89763033,0.64676034,0.7626933,2.5522196,0.0
0.64676034,0.7626933,2.5522196,-1.4911835226488765,-1.4061055,0.52974594,0.8481564,2.900562,0.0
0.52974594,0.8481564,2.900562,-0.4162356167441037,-1.866646,0.37517798,0.9269528,3.474244,0.0
0.37517798,0.9269528,3.474244,-0.9141573479160363,-2.6149611,0.18195279,0.98330724,4.032335,0.0
0.18195279,0.98330724,4.032335,-0.8333649179962519,-3.5527234,-0.049248572,0.99878657,4.6448107,0.0
-0.049248572,0.99878657,4.6448107,-1.506977520196473,-4.7843075,-0.3028305,0.9530444,5.167854,0.0
-0.3028305,0.9530444,5.167854,1.223055330172028,-6.20077,-0.57365894,0.81909424,6.066096,0.0
-0.57365894,0.81909424,6.066096,-1.9630307416756874,-8.443692,-0.8017778,0.5976223,6.3859615,0.0
-0.8017778,0.5976223,6.3859615,-0.74997817205919,-10.333917,-0.9540125,0.29976678,6.7216816,0.0
-0.9540125,0.29976678,6.7216816,-1.30235782713434,-12.569185,-0.99945194,-0.033103436,6.751153,0.0
-0.99945194,-0.033103436,6.751153,0.356155762433362,-14.220601,-0.931567,-0.36356965,6.779749,0.0
-0.931567,-0.36356965,6.779749,-0.9829903895418246,-12.267572,-0.7711963,-0.6365974,6.359623,0.0
-0.7711963,-0.6365974,6.359623,-0.9640061818876013,-10.055333,-0.55954736,-0.8287984,5.737574,0.0
-0.55954736,-0.8287984,5.737574,-0.046647424018725125,-7.9776263,-0.3319694,-0.9432902,5.1089783,0.0
-0.3319694,-0.9432902,5.1089783,0.6107561573637028,-6.2555337,-0.11348938,-0.9935392,4.493124,0.0
-0.11348938,-0.9935392,4.493124,-1.5147811817393455,-4.8587546,0.062262896,-0.9980598,3.5207524,0.0
0.062262896,-0.9980598,3.5207524,-1.2979541901380154,-3.516806,0.19001646,-0.9817809,2.5775144,0.0
0.19001646,-0.9817809,2.5775144,-1.0113010216219296,-2.568725,0.27217543,-0.96224767,1.6894836,0.0
0.27217543,-0.96224767,1.6894836,1.8949928564718421,-1.9664224,0.3318419,-0.943335,1.2520468,0.0
0.3318419,-0.943335,1.2520468,-0.4113900002283186,-1.6760885,0.35451683,-0.93504965,0.48283705,0.0
0.35451683,-0.93504965,0.48283705,0.39596036252410594,-1.4836981,0.34706944,-0.93783945,-0.1590561,0.0
0.34706944,-0.93783945,-0.1590561,-1.0338287491360885,-1.4831104,0.2989279,-0.9542757,-1.0175099,0.0
0.2989279,-0.9542757,-1.0175099,-0.038161899370048324,-1.7093992,0.21493174,-0.9766291,-1.7389411,0.0
0.21493174,-0.9766291,-1.7389411,-1.7035233024561678,-2.139082,0.080188684,-0.9967797,-2.7269413,0.0
0.080188684,-0.9967797,-2.7269413,-1.8610314163106922,-2.9687386,-0.10720276,-0.9942372,-3.753681,0.0
-0.10720276,-0.9942372,-3.753681,-0.12506589271415924,-4.2254014,-0.32717746,-0.9449629,-4.5181184,0.0
-0.32717746,-0.9449629,-4.5181184,-0.40536284992635174,-5.6671443,-0.5627405,-0.8266336,-5.2876453,0.0
-0.5627405,-0.8266336,-5.2876453,-1.4524787212326893,-7.500394,-0.7857897,-0.61849374,-6.125492,0.0
-0.7857897,-0.61849374,-6.125492,0.7504057156829349,-9.877207,-0.94175524,-0.33629903,-6.476802,0.0
-0.94175524,-0.33629903,-6.476802,1.9716139635970578,-12.0309925,-0.9997727,-0.021318465,-6.433284,0.0
-0.9997727,-0.021318465,-6.433284,-0.41741271521315015,-13.8749895,-0.95406467,0.29960075,-6.5118847,0.0
-0.95406467,0.29960075,-6.5118847,0.49823454366957787,-12.291089,-0.8168331,0.5768741,-6.212449,0.0
-0.8168331,0.5768741,-6.212449,1.8519037694579428,-10.247075,-0.6294144,0.77706987,-5.502008,0.0
-0.6294144,0.77706987,-5.502008,1.326139889787501,-8.098651,-0.43026394,0.90270317,-4.7202845,0.0
-0.43026394,0.90270317,-4.7202845,-0.145791106789257,-6.2906985,-0.23918737,0.97097343,-4.0651255,0.0
-0.23918737,0.97097343,-4.0651255,0.9499579378396774,-4.9379497,-0.08171753,0.9966555,-3.194402,0.0
-0.08171753,0.9966555,-3.194402,-1.487459838997904,-3.7537365,0.051669694,0.9986642,-2.6700292,0.0
0.051669694,0.9986642,-2.6700292,0.04841542185519687,-3.0205839,0.14684819,0.98915905,-1.9137688,0.0
0.14684819,0.98915905,-1.9137688,-0.8837588912802539,-2.393143,0.2110063,0.9774847,-1.3044633,0.0
0.2110063,0.9774847,-1.3044633,-1.3553452484153556,-2.016685,0.24869907,0.9685808,-0.7746516,0.0
0.24869907,0.9685808,-0.7746516,-0.2948763749818606,-1.8010687,0.25317353,0.9674209,-0.09244744,0.0
0.25317353,0.9674209,-0.09244744,-1.4759417822655423,-1.7318295,0.23320565,0.9724274,0.41172695,0.0
0.23320565,0.9724274,0.41172695,0.7959404326979422,-1.8009411,0.17149898,0.9851843,1.2604386,0.0
0.17149898,0.9851843,1.2604386,-0.17503982378665794,-2.1145506,0.07363076,0.99728554,1.9730709,0.0
0.07363076,0.99728554,1.9730709,0.12457853025865528,-2.6306214,-0.0632464,0.99799794,2.7397218,0.0
-0.0632464,0.99799794,2.7397218,-1.414496245327372,-3.422842,-0.2251441,0.9743255,3.2760458,0.0
-0.2251441,0.9743255,3.2760458,-1.440913355626022,-4.3077226,-0.40467516,0.9144605,3.790653,0.0
-0.40467516,0.9144605,3.790653,0.3336617410404963,-5.386854,-0.5995598,0.80033,4.5265474,0.0
-0.5995598,0.80033,4.5265474,1.9400389913177851,-6.953404,-0.79185534,0.6107088,5.417801,0.0
-0.79185534,0.6107088,5.417801,-1.6149976670490975,-9.111287,-0.93040645,0.3665295,5.6335826,0.0
-0.93040645,0.3665295,5.6335826,-0.8570742857368749,-10.826967,-0.9962802,0.08617324,5.7799187,0.0
-0.9962802,0.08617324,5.7799187,1.4778364661515502,-12.677864,-0.9765411,-0.2153312,6.066224,0.0
-0.9765411,-0.2153312,6.066224,-1.7109119509790522,-12.235896,-0.8778531,-0.47893,5.648089,0.0
-0.8778531,-0.47893,5.648089,1.5035428854678052,-10.1733465,-0.7143115,-0.6998279,5.514423,0.0
-0.7143115,-0.6998279,5.514423,0.09714393349900474,-8.640915,-0.5187888,-0.85490245,5.0041237,0.0
-0.5187888,-0.85490245,5.0041237,-0.3669329042942966,-6.982689,-0.32407922,-0.94602996,4.3079066,0.0
-0.32407922,-0.94602996,4.3079066,-0.7612777425941766,-5.469558,-0.15519872,-0.98788327,3.4841926,0.0
-0.15519872,-0.98788327,3.4841926,-0.8115313674886324,-4.1958523,-0.024748553,-0.9996937,2.6215506,0.0
-0.024748553,-0.9996937,2.6215506,-0.7767896702020849,-3.2336276,0.06297032,-0.9980154,1.7552618,0.0
0.06297032,-0.9980154,1.7552618,1.539212323840783,-2.583877,0.12456918,-0.9922109,1.2376322,0.0
0.12456918,-0.9922109,1.2376322,0.8951809206991421,-2.2446094,0.15564579,-0.98781294,0.62775105,0.0
0.15564579,-0.98781294,0.62775105,0.6788920313246023,-2.0407212,0.15508889,-0.9879005,-0.011274831,0.0
0.15508889,-0.9879005,-0.011274831,1.194996595808003,-2.003889,0.1267282,-0.99193746,-0.5729507,0.0
0.1267282,-0.99193746,-0.5729507,-0.9715413479834201,-2.118117,0.053911988,-0.9985457,-1.462635,0.0
0.053911988,-0.9985457,-1.462635,0.47217124832702284,-2.5150118,-0.053072844,-0.99859065,-2.1407187,0.0
-0.053072844,-0.99859065,-2.1407187,-0.15973504416819617,-3.0953252,-0.19747241,-0.9803085,-2.913622,0.0
-0.19747241,-0.9803085,-2.913622,1.1297665408007735,-3.981592,-0.36417636,-0.93133,-3.4793882,0.0
-0.36417636,-0.93133,-3.4793882,-0.762975558106858,-4.988562,-0.5541695,-0.83240384,-4.292332,0.0
-0.5541695,-0.83240384,-4.292332,0.572714467479583,-6.500399,-0.7371894,-0.6756861,-4.8307276,0.0
-0.7371894,-0.6756861,-4.8307276,1.5288496472692539,-8.09448,-0.8839808,-0.4675232,-5.108165,0.0
-0.8839808,-0.4675232,-5.108165,-0.3913980952202851,-9.659075,-0.97790337,-0.20905738,-5.517517,0.0
-0.97790337,-0.20905738,-5.517517,-1.7335116505301542,-11.637959,-0.99629515,0.08599953,-5.9343367,0.0
-0.99629515,0.08599953,-5.9343367,0.06420328936717112,-12.857638,-0.9289921,0.3700996,-5.8602066,0.0
-0.9289921,0.3700996,-5.8602066,-0.6161100487718962,-11.065858,-0.7882302,0.6153805,-5.6750484,0.0
-0.7882302,0.6153805,-5.6750484,0.6889015221886998,-9.365165,-0.6071102,0.79461765,-5.110178,0.0
